run,name, generation, min, mean, max, time ,
1,a10,1,353,384.56,404,0
1,a10,101,353,386.06,404,0
1,a10,201,353,384.46,404,0
1,a10,301,353,389.26,404,0
1,a10,401,353,385.98,404,0
1,a10,501,353,380.76,404,0
1,a10,601,353,389.1,404,0
1,a10,701,353,384.04,404,0
1,a10,801,353,383.3,404,0
1,a10,901,353,379.26,404,0
1,a10,1001,353,383.5,404,0
1,a10,1101,353,384.02,404,0
1,a10,1201,353,381.44,404,0
1,a10,1301,353,380,404,0
1,a10,1401,353,381.78,404,0
1,a10,1501,353,380.86,404,0
1,a10,1601,353,380.04,404,0
1,a10,1701,353,382.08,404,0
1,a10,1801,353,378.96,404,0
1,a10,1901,353,380.32,404,0
1,a10,2001,353,382.82,404,0
1,a10,2101,353,381.96,404,0
1,a10,2201,353,380.14,404,0
1,a10,2301,353,378.12,404,0
1,a10,2401,353,385.22,404,0
1,a10,2501,353,380.68,404,0
1,a10,2601,353,382.32,404,0
1,a10,2701,353,379.12,404,1
1,a10,2801,353,382.34,404,1
1,a10,2901,353,384.84,404,1
1,a10,3001,353,384.7,404,1
1,a10,3101,353,379.94,404,1
1,a10,3201,353,382.6,404,1
1,a10,3301,353,380.34,404,1
1,a10,3401,353,384.12,404,1
1,a10,3501,353,381.52,404,1
1,a10,3601,353,384.1,404,1
1,a10,3701,353,377.2,404,1
1,a10,3801,353,385.08,404,1
1,a10,3901,353,382.1,404,1
1,a10,4001,353,383.98,404,1
1,a10,4101,353,381.1,404,1
1,a10,4201,353,378.6,404,1
1,a10,4301,353,378,404,1
1,a10,4401,353,375.86,404,1
1,a10,4501,353,381.38,404,1
1,a10,4601,353,377.96,404,1
1,a10,4701,353,383.72,404,1
1,a10,4801,353,386.32,404,1
1,a10,4901,353,382.92,404,1
1,a10,5001,353,382.54,404,1
1,a10,5101,353,382.68,404,1
1,a10,5201,353,383.96,404,1
1,a10,5301,353,380.78,404,1
1,a10,5401,353,384.68,404,1
1,a10,5501,353,380.36,404,1
1,a10,5601,353,381.76,404,1
1,a10,5701,353,384.78,404,1
1,a10,5801,353,382.04,404,1
1,a10,5901,353,377.76,404,1
1,a10,6001,353,387.12,404,1
1,a10,6101,353,384.42,404,1
1,a10,6201,353,377.92,404,1
1,a10,6301,353,378.84,404,1
1,a10,6401,353,379.56,404,1
1,a10,6501,353,384.36,404,1
1,a10,6601,353,386.04,404,1
1,a10,6701,353,377.72,404,1
1,a10,6801,353,383.98,404,1
1,a10,6901,353,380.28,404,1
1,a10,7001,353,380.52,404,1
1,a10,7101,353,377.66,404,1
1,a10,7201,353,381.58,404,1
1,a10,7301,353,380.74,404,1
1,a10,7401,353,378.12,404,1
1,a10,7501,353,380.36,404,1
1,a10,7601,353,385.8,404,1
1,a10,7701,353,380.74,404,1
1,a10,7801,353,381.02,404,1
1,a10,7901,353,381.48,404,1
1,a10,8001,353,377.42,404,1
1,a10,8101,353,384.18,404,1
1,a10,8201,353,378.6,404,1
1,a10,8301,353,381.68,404,1
1,a10,8401,353,382.42,404,1
1,a10,8501,353,384.18,404,1
1,a10,8601,353,382.1,404,1
1,a10,8701,353,383.16,404,1
1,a10,8801,353,382.8,404,1
1,a10,8901,353,381.16,404,1
1,a10,9001,353,382.36,404,1
1,a10,9101,353,382.76,404,1
1,a10,9201,353,381.16,404,1
1,a10,9301,353,383.76,404,1
1,a10,9401,353,381.92,404,1
1,a10,9501,353,380.3,404,1
1,a10,9601,353,385.5,404,1
1,a10,9701,353,384.5,404,1
1,a10,9801,353,382.24,404,1
1,a10,9901,353,386,404,1
1,a10,10001,353,383.7,404,1
2,a10,1,353,383.18,404,1
2,a10,101,353,382.32,404,1
2,a10,201,353,382,404,1
2,a10,301,353,382.28,404,1
2,a10,401,353,385.6,404,1
2,a10,501,353,381.22,404,1
2,a10,601,353,385.56,404,1
2,a10,701,353,383.52,404,1
2,a10,801,353,381.92,404,1
2,a10,901,353,382.3,404,1
2,a10,1001,353,379.72,404,1
2,a10,1101,353,378.86,404,1
2,a10,1201,353,381.08,404,2
2,a10,1301,353,377.9,404,2
2,a10,1401,353,378.76,404,2
2,a10,1501,353,382.68,404,2
2,a10,1601,353,381.76,404,2
2,a10,1701,353,381.36,404,2
2,a10,1801,353,378.8,404,2
2,a10,1901,353,378.78,404,2
2,a10,2001,361,388.12,404,2
2,a10,2101,353,382.92,404,2
2,a10,2201,353,380.48,404,2
2,a10,2301,353,380.18,404,2
2,a10,2401,353,383.86,404,2
2,a10,2501,353,383.5,404,2
2,a10,2601,353,385.44,404,2
2,a10,2701,353,380.44,404,2
2,a10,2801,353,380.52,404,2
2,a10,2901,353,383.08,404,2
2,a10,3001,353,382.44,404,2
2,a10,3101,353,380.08,404,2
2,a10,3201,353,379.28,404,2
2,a10,3301,353,383.46,404,2
2,a10,3401,353,385.98,404,2
2,a10,3501,353,382.86,404,2
2,a10,3601,353,380.8,404,2
2,a10,3701,353,381.28,404,2
2,a10,3801,353,380.38,404,2
2,a10,3901,353,381.86,404,2
2,a10,4001,353,384.14,404,2
2,a10,4101,353,387.64,404,2
2,a10,4201,353,379.74,404,2
2,a10,4301,353,383.96,404,2
2,a10,4401,353,384.16,404,2
2,a10,4501,353,383.4,404,2
2,a10,4601,353,380.02,404,2
2,a10,4701,353,377.66,404,2
2,a10,4801,353,384.98,404,2
2,a10,4901,353,381.4,404,2
2,a10,5001,353,382.86,404,2
2,a10,5101,353,378.66,404,2
2,a10,5201,353,384.36,404,2
2,a10,5301,353,379.3,404,2
2,a10,5401,353,382.22,404,2
2,a10,5501,353,379.78,404,2
2,a10,5601,353,381.6,404,2
2,a10,5701,353,379.34,404,2
2,a10,5801,353,380.82,404,2
2,a10,5901,353,379.32,404,2
2,a10,6001,353,384.86,404,2
2,a10,6101,353,379.08,404,2
2,a10,6201,353,382.8,404,2
2,a10,6301,353,377.72,404,2
2,a10,6401,353,383.08,404,2
2,a10,6501,353,383.1,404,2
2,a10,6601,353,379.02,404,2
2,a10,6701,353,387.34,404,2
2,a10,6801,353,385.08,404,2
2,a10,6901,353,383.84,404,2
2,a10,7001,353,382.1,404,2
2,a10,7101,353,383.92,404,2
2,a10,7201,353,381.8,404,2
2,a10,7301,353,380.1,404,2
2,a10,7401,353,382.8,404,2
2,a10,7501,353,383.8,404,2
2,a10,7601,353,384.64,404,2
2,a10,7701,353,378.36,404,2
2,a10,7801,353,378.38,404,2
2,a10,7901,353,386.5,404,2
2,a10,8001,353,385.94,404,2
2,a10,8101,353,379.14,404,2
2,a10,8201,353,385.08,404,2
2,a10,8301,353,384.94,404,2
2,a10,8401,353,380.86,404,2
2,a10,8501,353,379.24,404,2
2,a10,8601,353,379.8,404,2
2,a10,8701,353,379.98,404,2
2,a10,8801,353,383.02,404,2
2,a10,8901,353,383.5,404,2
2,a10,9001,353,384.22,404,2
2,a10,9101,353,382.82,404,2
2,a10,9201,353,382.42,404,2
2,a10,9301,353,383.6,404,2
2,a10,9401,353,379.48,404,2
2,a10,9501,353,381.7,404,2
2,a10,9601,353,387.74,404,3
2,a10,9701,353,380.72,404,3
2,a10,9801,353,382.5,404,3
2,a10,9901,353,381.24,404,3
2,a10,10001,353,381.12,404,3
3,a10,1,353,383.46,404,3
3,a10,101,353,381.88,404,3
3,a10,201,353,384.2,404,3
3,a10,301,353,379.02,404,3
3,a10,401,353,381.7,404,3
3,a10,501,353,382.3,404,3
3,a10,601,353,377.44,404,3
3,a10,701,353,385.7,404,3
3,a10,801,353,378.78,404,3
3,a10,901,353,382.6,404,3
3,a10,1001,353,380.22,404,3
3,a10,1101,353,380.34,404,3
3,a10,1201,353,378.96,404,3
3,a10,1301,353,386.82,404,3
3,a10,1401,353,381.08,404,3
3,a10,1501,353,382.38,404,3
3,a10,1601,353,381.7,404,3
3,a10,1701,353,381.32,404,3
3,a10,1801,353,383.82,404,3
3,a10,1901,353,379.02,404,3
3,a10,2001,353,383.42,404,3
3,a10,2101,353,380.96,404,3
3,a10,2201,353,382.52,404,3
3,a10,2301,353,380.66,404,3
3,a10,2401,353,380.4,404,3
3,a10,2501,353,381.78,404,3
3,a10,2601,353,386.28,404,3
3,a10,2701,353,379.32,404,3
3,a10,2801,353,376.86,404,3
3,a10,2901,353,384.66,404,3
3,a10,3001,353,378.42,404,3
3,a10,3101,353,380.92,404,3
3,a10,3201,353,384.4,404,3
3,a10,3301,353,379.86,404,3
3,a10,3401,353,378.12,404,3
3,a10,3501,353,380.92,404,3
3,a10,3601,353,384.28,404,3
3,a10,3701,353,380.18,404,3
3,a10,3801,353,380.62,404,3
3,a10,3901,353,380.36,404,3
3,a10,4001,353,381.26,404,3
3,a10,4101,353,376.82,404,3
3,a10,4201,353,379.7,404,3
3,a10,4301,353,382.6,404,3
3,a10,4401,353,383.18,404,3
3,a10,4501,353,381.2,404,3
3,a10,4601,353,384.08,404,3
3,a10,4701,353,380.6,404,3
3,a10,4801,353,380.88,404,3
3,a10,4901,353,379.34,404,3
3,a10,5001,353,383.86,404,3
3,a10,5101,353,381.48,404,3
3,a10,5201,353,380.56,404,3
3,a10,5301,353,381.48,404,3
3,a10,5401,353,382.14,404,3
3,a10,5501,353,383.98,404,3
3,a10,5601,353,379.54,404,3
3,a10,5701,353,379.46,404,3
3,a10,5801,353,379.06,404,3
3,a10,5901,353,383.16,404,3
3,a10,6001,353,381.4,404,3
3,a10,6101,353,382.4,404,3
3,a10,6201,353,380.5,404,3
3,a10,6301,353,378.64,404,3
3,a10,6401,353,378.98,404,3
3,a10,6501,353,382.8,404,3
3,a10,6601,353,380.4,404,3
3,a10,6701,353,382.96,404,3
3,a10,6801,353,384.62,404,3
3,a10,6901,353,384.06,404,4
3,a10,7001,353,378.74,404,4
3,a10,7101,353,379.8,404,4
3,a10,7201,353,381.9,404,4
3,a10,7301,353,385.52,404,4
3,a10,7401,353,383.46,404,4
3,a10,7501,353,382,404,4
3,a10,7601,353,386.36,404,4
3,a10,7701,353,383,404,4
3,a10,7801,353,380.16,404,4
3,a10,7901,353,378.44,404,4
3,a10,8001,353,388.18,404,4
3,a10,8101,353,380.78,404,4
3,a10,8201,353,386.06,404,4
3,a10,8301,353,382.36,404,4
3,a10,8401,353,381.5,404,4
3,a10,8501,353,381.52,404,4
3,a10,8601,353,377.12,404,4
3,a10,8701,353,385.86,404,4
3,a10,8801,353,380.4,404,4
3,a10,8901,353,384.44,404,4
3,a10,9001,353,383.7,404,4
3,a10,9101,353,381.62,404,4
3,a10,9201,353,382.58,404,4
3,a10,9301,353,380.9,404,4
3,a10,9401,353,376.24,404,4
3,a10,9501,353,384.9,404,4
3,a10,9601,353,382.78,404,4
3,a10,9701,353,383.22,404,4
3,a10,9801,353,383.76,404,4
3,a10,9901,361,382.8,404,4
3,a10,10001,353,381.92,404,4
4,a10,1,353,380.74,404,4
4,a10,101,353,382.82,404,4
4,a10,201,353,385.38,404,4
4,a10,301,353,383.56,404,4
4,a10,401,353,385.58,404,4
4,a10,501,353,378.62,404,4
4,a10,601,353,381.36,404,4
4,a10,701,353,381.56,404,4
4,a10,801,353,378.96,404,4
4,a10,901,353,376.72,404,4
4,a10,1001,353,384.98,404,4
4,a10,1101,353,382.26,404,4
4,a10,1201,353,380.66,404,4
4,a10,1301,353,383.52,404,4
4,a10,1401,353,386.14,404,4
4,a10,1501,353,384.48,404,4
4,a10,1601,353,381.1,404,4
4,a10,1701,353,380.32,404,4
4,a10,1801,353,378.12,404,4
4,a10,1901,353,378.32,404,4
4,a10,2001,353,381.86,404,4
4,a10,2101,353,380.1,404,4
4,a10,2201,353,376.76,404,4
4,a10,2301,353,379.44,404,4
4,a10,2401,353,379.72,404,4
4,a10,2501,353,380.92,404,4
4,a10,2601,353,384.7,404,4
4,a10,2701,353,381,404,4
4,a10,2801,353,378.22,404,4
4,a10,2901,353,382.18,404,4
4,a10,3001,353,382.02,404,4
4,a10,3101,353,383.46,404,4
4,a10,3201,353,376.88,404,4
4,a10,3301,353,384.78,404,4
4,a10,3401,353,379.1,404,5
4,a10,3501,353,384.88,404,5
4,a10,3601,353,380.84,404,5
4,a10,3701,353,381.68,404,5
4,a10,3801,353,382.48,404,5
4,a10,3901,353,381.78,404,5
4,a10,4001,353,384.48,404,5
4,a10,4101,353,380.2,404,5
4,a10,4201,353,382.7,404,5
4,a10,4301,353,379.42,404,5
4,a10,4401,353,378.82,404,5
4,a10,4501,353,383.08,404,5
4,a10,4601,353,384.16,404,5
4,a10,4701,353,379.5,404,5
4,a10,4801,353,389.02,404,5
4,a10,4901,353,383.12,404,5
4,a10,5001,353,383.96,404,5
4,a10,5101,353,382.72,404,5
4,a10,5201,353,379.78,404,5
4,a10,5301,353,381.66,404,5
4,a10,5401,353,382.98,404,5
4,a10,5501,353,384.82,404,5
4,a10,5601,353,379.92,404,5
4,a10,5701,353,378.62,404,5
4,a10,5801,353,378.66,404,5
4,a10,5901,353,382.42,404,5
4,a10,6001,353,381.32,404,5
4,a10,6101,353,383.38,404,5
4,a10,6201,353,380.68,404,5
4,a10,6301,353,383.38,404,5
4,a10,6401,353,379.56,404,5
4,a10,6501,353,379.98,404,5
4,a10,6601,353,377.1,404,5
4,a10,6701,353,378.2,404,5
4,a10,6801,353,379.5,404,5
4,a10,6901,353,380.58,404,5
4,a10,7001,353,381.3,404,5
4,a10,7101,353,379.46,404,5
4,a10,7201,353,383.16,404,5
4,a10,7301,353,381.54,404,5
4,a10,7401,353,383.32,404,5
4,a10,7501,353,382.84,404,5
4,a10,7601,353,381.8,404,5
4,a10,7701,353,378.62,404,5
4,a10,7801,353,380.68,404,5
4,a10,7901,353,380.04,404,5
4,a10,8001,353,377.12,404,5
4,a10,8101,353,383.82,404,5
4,a10,8201,353,383.5,404,5
4,a10,8301,353,379.14,404,5
4,a10,8401,353,380.52,404,5
4,a10,8501,353,382.44,404,5
4,a10,8601,353,380.98,404,5
4,a10,8701,353,380.12,404,5
4,a10,8801,353,383,404,5
4,a10,8901,353,376.14,404,5
4,a10,9001,353,384.02,404,5
4,a10,9101,353,380.88,404,5
4,a10,9201,353,386.1,404,5
4,a10,9301,353,379.96,404,5
4,a10,9401,353,379.16,404,5
4,a10,9501,353,387.46,404,5
4,a10,9601,353,385.1,404,5
4,a10,9701,353,379.2,404,5
4,a10,9801,353,381.82,404,5
4,a10,9901,353,383.82,404,5
4,a10,10001,353,378.92,404,5
5,a10,1,353,383.88,404,5
5,a10,101,353,376.78,404,5
5,a10,201,353,380.9,404,6
5,a10,301,353,377.32,404,6
5,a10,401,353,381.86,404,6
5,a10,501,353,382.68,404,6
5,a10,601,353,382.82,404,6
5,a10,701,353,383.92,404,6
5,a10,801,353,378.64,404,6
5,a10,901,353,386.64,404,6
5,a10,1001,353,382.42,404,6
5,a10,1101,353,381.26,404,6
5,a10,1201,353,380.14,404,6
5,a10,1301,353,379.72,404,6
5,a10,1401,353,387.12,404,6
5,a10,1501,353,383.66,404,6
5,a10,1601,353,379.1,404,6
5,a10,1701,353,381.62,404,6
5,a10,1801,353,378.64,404,6
5,a10,1901,353,380.32,404,6
5,a10,2001,353,377.02,404,6
5,a10,2101,353,381.78,404,6
5,a10,2201,353,386,404,6
5,a10,2301,353,384.7,404,6
5,a10,2401,353,384.44,404,6
5,a10,2501,353,380.86,404,6
5,a10,2601,353,377.46,404,6
5,a10,2701,353,376.46,404,6
5,a10,2801,353,383.18,404,6
5,a10,2901,353,382.86,404,6
5,a10,3001,353,381.38,404,6
5,a10,3101,353,382.12,404,6
5,a10,3201,353,383.68,404,6
5,a10,3301,353,381.86,404,6
5,a10,3401,353,384.28,404,6
5,a10,3501,353,384.84,404,6
5,a10,3601,353,378.74,404,6
5,a10,3701,353,378.18,404,6
5,a10,3801,353,384.5,404,6
5,a10,3901,353,380.2,404,6
5,a10,4001,353,383.18,404,6
5,a10,4101,353,381.86,404,6
5,a10,4201,353,382.08,404,6
5,a10,4301,353,384.28,404,6
5,a10,4401,353,381.4,404,6
5,a10,4501,353,388.72,404,6
5,a10,4601,353,381.12,404,6
5,a10,4701,353,386.24,404,6
5,a10,4801,353,379.38,404,6
5,a10,4901,353,378.98,404,6
5,a10,5001,353,382.34,404,6
5,a10,5101,353,378.92,404,6
5,a10,5201,353,379,404,6
5,a10,5301,353,379.8,404,6
5,a10,5401,353,381.28,404,6
5,a10,5501,353,380.48,404,6
5,a10,5601,353,379.68,404,6
5,a10,5701,353,384.12,404,6
5,a10,5801,353,379.52,404,6
5,a10,5901,353,378.18,404,6
5,a10,6001,353,381.74,404,6
5,a10,6101,353,376.78,404,6
5,a10,6201,353,383.36,404,6
5,a10,6301,353,378.3,404,6
5,a10,6401,353,382.18,404,6
5,a10,6501,353,385.76,404,6
5,a10,6601,353,378.22,404,6
5,a10,6701,353,385.52,404,6
5,a10,6801,353,381.22,404,6
5,a10,6901,353,380.86,404,6
5,a10,7001,353,386.5,404,6
5,a10,7101,353,381.78,404,6
5,a10,7201,353,383.52,404,6
5,a10,7301,353,380.5,404,6
5,a10,7401,353,381.86,404,6
5,a10,7501,353,378.9,404,6
5,a10,7601,353,376.68,404,6
5,a10,7701,353,381.66,404,6
5,a10,7801,353,381.26,404,6
5,a10,7901,353,377.24,404,6
5,a10,8001,353,378.88,404,7
5,a10,8101,353,380.96,404,7
5,a10,8201,353,380.28,404,7
5,a10,8301,353,383.98,404,7
5,a10,8401,353,386.62,404,7
5,a10,8501,353,383.12,404,7
5,a10,8601,353,387.22,404,7
5,a10,8701,353,378.6,404,7
5,a10,8801,353,388.1,404,7
5,a10,8901,353,377.82,404,7
5,a10,9001,353,384.66,404,7
5,a10,9101,353,378.98,404,7
5,a10,9201,353,382.04,404,7
5,a10,9301,353,385.62,404,7
5,a10,9401,353,385.92,404,7
5,a10,9501,353,381.74,404,7
5,a10,9601,353,379.5,404,7
5,a10,9701,353,377.7,404,7
5,a10,9801,353,383.9,404,7
5,a10,9901,353,384.42,404,7
5,a10,10001,353,380.96,404,7
6,a10,1,353,384.04,404,7
6,a10,101,353,379.24,404,7
6,a10,201,353,382.98,404,7
6,a10,301,353,381.18,404,7
6,a10,401,353,378.9,404,7
6,a10,501,353,375.86,404,7
6,a10,601,353,389.12,404,7
6,a10,701,353,380,404,7
6,a10,801,353,380.1,404,7
6,a10,901,353,383.74,404,7
6,a10,1001,353,377.48,404,7
6,a10,1101,353,382.88,404,7
6,a10,1201,353,377.74,404,7
6,a10,1301,353,380.16,404,7
6,a10,1401,353,385,404,7
6,a10,1501,353,377.32,404,7
6,a10,1601,353,379.78,404,7
6,a10,1701,353,380.9,404,7
6,a10,1801,353,378.2,404,7
6,a10,1901,353,378.88,404,7
6,a10,2001,353,384.94,404,7
6,a10,2101,353,382.34,404,7
6,a10,2201,353,382.92,404,7
6,a10,2301,353,380.98,404,7
6,a10,2401,353,382.82,404,7
6,a10,2501,353,380.04,404,7
6,a10,2601,353,383.36,404,7
6,a10,2701,353,380.22,404,7
6,a10,2801,353,386.16,404,7
6,a10,2901,353,381.38,404,7
6,a10,3001,353,384.48,404,7
6,a10,3101,353,382.42,404,7
6,a10,3201,353,384.46,404,7
6,a10,3301,353,384.18,404,7
6,a10,3401,353,380.26,404,7
6,a10,3501,353,383.5,404,7
6,a10,3601,353,380.72,404,7
6,a10,3701,353,379.22,404,7
6,a10,3801,353,381.86,404,7
6,a10,3901,353,382.72,404,7
6,a10,4001,353,385.68,404,7
6,a10,4101,353,385.14,404,7
6,a10,4201,353,382.46,404,7
6,a10,4301,353,380.2,404,7
6,a10,4401,353,380.96,404,7
6,a10,4501,353,384.66,404,7
6,a10,4601,353,383.78,404,7
6,a10,4701,353,382.52,404,7
6,a10,4801,353,383.72,404,7
6,a10,4901,361,382.8,404,7
6,a10,5001,353,381.16,404,7
6,a10,5101,353,379.68,404,7
6,a10,5201,353,383.16,404,7
6,a10,5301,353,380.22,404,7
6,a10,5401,353,382.94,404,8
6,a10,5501,353,382.78,404,8
6,a10,5601,353,378.76,404,8
6,a10,5701,353,379.5,404,8
6,a10,5801,353,380.88,404,8
6,a10,5901,353,382.38,404,8
6,a10,6001,353,379.46,404,8
6,a10,6101,353,379.48,404,8
6,a10,6201,353,381.94,404,8
6,a10,6301,353,378.28,404,8
6,a10,6401,353,384.86,404,8
6,a10,6501,353,385.58,404,8
6,a10,6601,353,377.1,404,8
6,a10,6701,353,383,404,8
6,a10,6801,353,389.02,404,8
6,a10,6901,353,383.38,404,8
6,a10,7001,353,383.12,404,8
6,a10,7101,353,383.34,404,8
6,a10,7201,353,384.1,404,8
6,a10,7301,353,382.38,404,8
6,a10,7401,353,383.92,404,8
6,a10,7501,353,381.8,404,8
6,a10,7601,353,382.64,404,8
6,a10,7701,353,381.08,404,8
6,a10,7801,353,379.2,404,8
6,a10,7901,353,378.94,404,8
6,a10,8001,353,383.08,404,8
6,a10,8101,353,379.56,404,8
6,a10,8201,353,384.64,404,8
6,a10,8301,353,379.96,404,8
6,a10,8401,353,383.38,404,8
6,a10,8501,353,379.22,404,8
6,a10,8601,353,381.74,404,8
6,a10,8701,353,385.84,404,8
6,a10,8801,353,383.28,404,8
6,a10,8901,353,382.24,404,8
6,a10,9001,353,382.38,404,8
6,a10,9101,353,379.5,404,8
6,a10,9201,353,384.76,404,8
6,a10,9301,353,381.2,404,8
6,a10,9401,353,383.98,404,8
6,a10,9501,353,385.52,404,8
6,a10,9601,353,386.12,404,8
6,a10,9701,353,381.4,404,8
6,a10,9801,353,383.74,404,8
6,a10,9901,353,380.04,404,8
6,a10,10001,353,379.62,404,8
7,a10,1,353,380.64,404,8
7,a10,101,353,386.56,404,8
7,a10,201,353,386.76,404,8
7,a10,301,353,381.2,404,8
7,a10,401,353,385.48,404,8
7,a10,501,353,383.76,404,8
7,a10,601,353,380.48,404,8
7,a10,701,353,383.16,404,8
7,a10,801,353,386.48,404,8
7,a10,901,353,382.48,404,8
7,a10,1001,353,379.22,404,8
7,a10,1101,353,376.82,404,8
7,a10,1201,353,384.96,404,8
7,a10,1301,353,385.4,404,8
7,a10,1401,353,382.72,404,8
7,a10,1501,353,384.14,404,8
7,a10,1601,353,380.1,404,8
7,a10,1701,353,381.06,404,8
7,a10,1801,353,383.74,404,8
7,a10,1901,353,380.64,404,8
7,a10,2001,353,379.82,404,8
7,a10,2101,353,381.2,404,8
7,a10,2201,353,383.3,404,8
7,a10,2301,353,381.28,404,8
7,a10,2401,353,374.88,404,8
7,a10,2501,353,379.5,404,8
7,a10,2601,353,385.64,404,8
7,a10,2701,353,375.44,404,8
7,a10,2801,353,378.94,404,8
7,a10,2901,353,382.6,404,8
7,a10,3001,353,382.08,404,9
